depth	depth_interval	month	sea_basin	mean	std	count	max	min	median	95p	5p	99p	1p	25p	75p	mad	smad	min_depth	max_depth	flag1_lower	flag1_upper	flag2_lower	flag2_upper	flag3_lower	flag3_upper	min_range_value	max_range_value
0.0	0_2.5	1	20	34.27	18.49	30.0	124.6	21.6	31.1	52.17	23.14	106.26	21.89	27.45	32.32	2.63	3.91	0.0	2.5	21.97	34.15	16.5	35.98	11.02	37.81	0.0	161.58
0.0	0_2.5	2	20	48.93	34.13	51.0	208.3	18.4	35.59	124.6	24.7	171.35	19.48	30.55	54.4	8.21	12.17	0.0	2.5	22.99	82.62	15.43	110.83	7.87	139.04	0.0	276.56
0.0	0_2.5	3	20	61.18	50.8	48.0	210.4	21.9	35.98	183.82	24.76	199.87	22.68	30.72	62.75	8.48	12.57	0.0	2.5	22.83	102.9	14.94	143.06	7.05	183.22	0.0	312.0
0.0	0_2.5	4	20	43.59	40.31	54.0	204.0	13.35	30.4	126.74	17.1	200.45	14.56	25.32	40.04	8.4	12.46	0.0	2.5	17.7	54.5	10.08	68.96	2.46	83.42	0.0	284.62
0.0	0_2.5	5	20	38.29	13.91	63.0	87.94	19.9	35.6	67.99	21.75	79.92	20.29	28.27	43.0	7.5	11.12	0.0	2.5	17.27	54.1	6.28	65.2	0.0	76.3	0.0	115.76
0.0	0_2.5	6	20	36.47	14.5	66.0	67.62	14.0	31.41	61.0	20.48	67.62	16.45	25.73	45.38	5.99	8.88	0.0	2.5	17.21	66.34	8.69	87.29	0.17	108.24	0.0	96.62
0.0	0_2.5	7	20	32.16	9.8	53.0	56.94	18.5	28.7	47.77	21.21	53.62	18.51	24.89	39.3	6.47	9.6	0.0	2.5	19.18	55.2	13.46	71.1	7.75	87.0	0.0	76.54
0.0	0_2.5	8	20	27.94	8.8	72.0	49.9	12.6	25.56	44.41	15.89	47.41	13.59	22.08	34.35	4.21	6.25	0.0	2.5	16.86	47.54	11.64	60.72	6.42	73.91	0.0	67.5
0.0	0_2.5	9	20	24.41	4.87	45.0	38.1	13.9	24.0	34.34	16.61	37.48	14.69	22.3	26.4	2.1	3.11	0.0	2.5	19.75	30.0	17.2	33.6	14.65	37.2	4.16	47.84
0.0	0_2.5	10	20	29.23	6.5	55.0	53.6	17.47	28.5	40.11	22.04	51.66	18.65	24.66	31.53	3.47	5.14	0.0	2.5	18.9	36.08	13.14	40.62	7.38	45.17	4.47	66.6
0.0	0_2.5	11	20	29.54	4.5	30.0	37.4	20.3	29.6	36.35	21.16	37.19	20.45	27.75	32.67	2.8	4.15	0.0	2.5	24.98	37.28	22.2	41.88	19.42	46.48	11.3	46.4
